spectrum_id,compound_name,adhesive_class,spectral_type,wn_400,wn_418,wn_436,wn_454,wn_472,wn_490,wn_509,wn_527,wn_545,wn_563,wn_581,wn_599,wn_617,wn_635,wn_653,wn_671,wn_689,wn_708,wn_726,wn_744,wn_762,wn_780,wn_798,wn_816,wn_834,wn_852,wn_870,wn_888,wn_907,wn_925,wn_943,wn_961,wn_979,wn_997,wn_1015,wn_1033,wn_1051,wn_1069,wn_1087,wn_1106,wn_1124,wn_1142,wn_1160,wn_1178,wn_1196,wn_1214,wn_1232,wn_1250,wn_1268,wn_1286,wn_1305,wn_1323,wn_1341,wn_1359,wn_1377,wn_1395,wn_1413,wn_1431,wn_1449,wn_1467,wn_1485,wn_1504,wn_1522,wn_1540,wn_1558,wn_1576,wn_1594,wn_1612,wn_1630,wn_1648,wn_1666,wn_1684,wn_1703,wn_1721,wn_1739,wn_1757,wn_1775,wn_1793,wn_1811,wn_1829,wn_1847,wn_1865,wn_1883,wn_1902,wn_1920,wn_1938,wn_1956,wn_1974,wn_1992,wn_2010,wn_2028,wn_2046,wn_2064,wn_2082,wn_2101,wn_2119,wn_2137,wn_2155,wn_2173,wn_2191,wn_2209,wn_2227,wn_2245,wn_2263,wn_2281,wn_2299,wn_2318,wn_2336,wn_2354,wn_2372,wn_2390,wn_2408,wn_2426,wn_2444,wn_2462,wn_2480,wn_2498,wn_2517,wn_2535,wn_2553,wn_2571,wn_2589,wn_2607,wn_2625,wn_2643,wn_2661,wn_2679,wn_2697,wn_2716,wn_2734,wn_2752,wn_2770,wn_2788,wn_2806,wn_2824,wn_2842,wn_2860,wn_2878,wn_2896,wn_2915,wn_2933,wn_2951,wn_2969,wn_2987,wn_3005,wn_3023,wn_3041,wn_3059,wn_3077,wn_3095,wn_3114,wn_3132,wn_3150,wn_3168,wn_3186,wn_3204,wn_3222,wn_3240,wn_3258,wn_3276,wn_3294,wn_3313,wn_3331,wn_3349,wn_3367,wn_3385,wn_3403,wn_3421,wn_3439,wn_3457,wn_3475,wn_3493,wn_3512,wn_3530,wn_3548,wn_3566,wn_3584,wn_3602,wn_3620,wn_3638,wn_3656,wn_3674,wn_3692,wn_3711,wn_3729,wn_3747,wn_3765,wn_3783,wn_3801,wn_3819,wn_3837,wn_3855,wn_3873,wn_3891,wn_3910,wn_3928,wn_3946,wn_3964,wn_3982,wn_4000
SPEC-00570,Cycloaliphatic epoxy,Epoxy,Raman,0.084150,0.075964,0.082733,0.078318,0.081827,0.087384,0.086069,0.080418,0.088154,0.100422,0.098109,0.117581,0.218321,0.436123,0.379494,0.202108,0.122614,0.123333,0.102332,0.104987,0.091939,0.105294,0.131030,0.281943,0.553469,0.290643,0.138132,0.106014,0.091864,0.104276,0.089112,0.097973,0.091718,0.087253,0.106889,0.111388,0.127026,0.151614,0.238350,0.363520,0.370200,0.244209,0.170052,0.135166,0.153468,0.219436,0.359478,0.439120,0.300581,0.170740,0.124585,0.106551,0.103746,0.108124,0.107415,0.110436,0.114669,0.156080,0.281418,0.383691,0.231542,0.143246,0.139020,0.138002,0.175568,0.326173,0.679855,1.000000,0.653688,0.366232,0.222068,0.156233,0.116594,0.109677,0.087841,0.093755,0.090874,0.091588,0.076495,0.089120,0.076746,0.070530,0.067550,0.082527,0.084261,0.078519,0.070468,0.069527,0.075348,0.081046,0.087767,0.090237,0.090539,0.067080,0.069866,0.078845,0.077735,0.074992,0.068692,0.070288,0.078530,0.069776,0.074821,0.075571,0.081648,0.068647,0.079734,0.075822,0.072522,0.073366,0.086531,0.076669,0.066766,0.064563,0.081250,0.067187,0.084557,0.076646,0.068640,0.083497,0.065655,0.070468,0.075096,0.085798,0.079160,0.083861,0.066676,0.085664,0.087558,0.070463,0.077650,0.082947,0.098088,0.094693,0.146449,0.224530,0.382403,0.473804,0.404875,0.449085,0.551225,0.412784,0.254173,0.166365,0.133263,0.142221,0.239656,0.455569,0.312010,0.147368,0.108675,0.087820,0.085997,0.070931,0.078906,0.070777,0.066527,0.066773,0.067032,0.065847,0.056461,0.067002,0.055500,0.056356,0.063706,0.054159,0.048727,0.061317,0.055213,0.066520,0.061582,0.050540,0.057769,0.058687,0.059849,0.058184,0.062135,0.042454,0.051955,0.055406,0.049846,0.051670,0.059441,0.059109,0.052752,0.053878,0.055771,0.053342,0.060645,0.054062,0.056091,0.047401,0.053670,0.047695,0.051733,0.048745,0.044260,0.052025,0.044144,0.052219
SPEC-00840,Ethyl cyanoacrylate,Cyanoacrylate,Raman,0.134605,0.130036,0.146816,0.137080,0.137015,0.134825,0.133248,0.122247,0.175266,0.170366,0.277649,0.437618,0.257988,0.161993,0.175125,0.169060,0.151470,0.155822,0.143888,0.128661,0.148760,0.173720,0.187370,0.323941,0.534000,0.301331,0.177398,0.148654,0.152469,0.172381,0.156503,0.152434,0.172501,0.158834,0.202431,0.307641,0.484168,0.532468,0.321303,0.210159,0.164697,0.153408,0.176159,0.288432,0.211742,0.168025,0.161792,0.158015,0.156385,0.173600,0.154643,0.167379,0.138861,0.159446,0.194672,0.229856,0.314804,0.522248,0.700846,0.526994,0.312947,0.206363,0.177524,0.172215,0.153236,0.188297,0.159024,0.163252,0.159959,0.155601,0.178030,0.199307,0.221554,0.368097,0.632716,0.411918,0.241499,0.147744,0.163844,0.169696,0.148849,0.162076,0.135900,0.168274,0.160715,0.117922,0.155260,0.143970,0.122727,0.139075,0.158195,0.132046,0.138114,0.121666,0.133440,0.146931,0.136516,0.147073,0.168025,0.172890,0.236798,0.665558,1.000000,0.317628,0.193067,0.149213,0.148929,0.127860,0.132373,0.121164,0.108593,0.137839,0.126602,0.127909,0.102671,0.120278,0.162417,0.162954,0.157294,0.152435,0.161319,0.108549,0.111299,0.101916,0.121057,0.100914,0.098315,0.115814,0.117700,0.121649,0.099557,0.108611,0.100042,0.132334,0.137150,0.126938,0.156823,0.185804,0.278780,0.375699,0.616333,0.616047,0.423246,0.245742,0.163223,0.152027,0.125431,0.106480,0.134846,0.164704,0.183787,0.153552,0.081887,0.075587,0.079160,0.101688,0.097079,0.087205,0.058979,0.084158,0.075109,0.063056,0.075697,0.076536,0.064185,0.075832,0.051825,0.069709,0.080602,0.065052,0.067809,0.055753,0.060835,0.067812,0.050986,0.068860,0.081191,0.067659,0.072771,0.041298,0.039112,0.051102,0.036420,0.041349,0.049692,0.059939,0.038682,0.041187,0.064329,0.031496,0.051561,0.048995,0.057463,0.029563,0.045663,0.054733,0.045275,0.036117,0.065339,0.036374
SPEC-00441,Polyamide resin,Hot-melt,Raman,0.275636,0.157884,0.080789,0.064211,0.061504,0.050838,0.046347,0.072845,0.052333,0.047185,0.066738,0.061287,0.063938,0.062027,0.064201,0.066687,0.106869,0.187081,0.290336,0.153722,0.097715,0.072929,0.070284,0.059393,0.060884,0.065784,0.070439,0.057724,0.062693,0.060387,0.062784,0.073824,0.080780,0.088208,0.089346,0.128585,0.258720,0.385207,0.247050,0.207614,0.408155,0.344150,0.140179,0.103721,0.093770,0.098799,0.094194,0.109752,0.184390,0.398003,0.391862,0.189625,0.120381,0.120319,0.101402,0.133660,0.223647,0.528876,0.591977,0.255441,0.144550,0.105420,0.087791,0.091432,0.098659,0.092180,0.087150,0.081877,0.097434,0.098264,0.096462,0.124998,0.185511,0.360372,0.398133,0.221683,0.126594,0.097478,0.091201,0.082085,0.090907,0.097747,0.076274,0.089697,0.087934,0.075324,0.083994,0.065901,0.050076,0.081123,0.075752,0.089231,0.082393,0.078443,0.087409,0.068686,0.066699,0.080702,0.077973,0.076691,0.069210,0.078128,0.085638,0.070010,0.083763,0.074712,0.068909,0.069355,0.076776,0.094571,0.073176,0.081104,0.077194,0.087322,0.071738,0.083526,0.077822,0.077434,0.069887,0.085871,0.076090,0.075556,0.076100,0.087998,0.073285,0.082188,0.095616,0.081798,0.080516,0.092186,0.104829,0.111284,0.143178,0.212507,0.416882,0.776181,0.910411,0.893326,1.000000,0.938418,0.638553,0.345779,0.172254,0.113477,0.100229,0.098012,0.092011,0.081758,0.086882,0.073002,0.063868,0.060709,0.074545,0.086610,0.125117,0.107359,0.093334,0.062019,0.057695,0.051482,0.064267,0.053843,0.049578,0.036820,0.044230,0.063721,0.049558,0.044841,0.065903,0.066895,0.045486,0.053235,0.065284,0.056423,0.049215,0.050758,0.055574,0.057293,0.044255,0.054048,0.046201,0.043959,0.041558,0.042467,0.067713,0.040501,0.023122,0.052367,0.045436,0.030024,0.049168,0.051718,0.041847,0.033898,0.040080,0.042990,0.043857,0.042776,0.051783,0.036184
SPEC-00586,Bisphenol F epoxy,Epoxy,Raman,0.098326,0.091251,0.094373,0.115700,0.088562,0.089660,0.089932,0.102321,0.082188,0.105798,0.101785,0.121674,0.171652,0.361873,0.294334,0.143569,0.103000,0.104643,0.108186,0.111623,0.139789,0.143789,0.221309,0.474425,0.560284,0.289143,0.148443,0.159807,0.198340,0.176123,0.126313,0.116449,0.115314,0.109028,0.099469,0.105031,0.123425,0.214514,0.329485,0.524545,0.376041,0.238238,0.158142,0.147381,0.164883,0.203431,0.362764,0.526285,0.395204,0.217707,0.175036,0.154605,0.153361,0.118924,0.145882,0.143941,0.175928,0.248257,0.381795,0.497540,0.329313,0.196686,0.162957,0.169894,0.200784,0.292562,0.599244,1.000000,0.719927,0.341341,0.206079,0.154886,0.127368,0.129336,0.126866,0.122972,0.118632,0.120422,0.112686,0.133133,0.115810,0.122129,0.125893,0.106278,0.117752,0.130704,0.135794,0.124012,0.117283,0.138037,0.125341,0.094500,0.123323,0.093631,0.140152,0.106024,0.113871,0.114031,0.119344,0.096187,0.128933,0.123395,0.134879,0.141277,0.120575,0.105204,0.114207,0.121094,0.119785,0.110291,0.110177,0.113237,0.127432,0.121620,0.117745,0.113911,0.110809,0.124915,0.112525,0.115756,0.104182,0.106100,0.110919,0.126759,0.124301,0.099090,0.116108,0.128639,0.126571,0.126930,0.120571,0.123970,0.160220,0.167426,0.201975,0.285941,0.415898,0.468587,0.461144,0.556234,0.650371,0.458157,0.270347,0.204093,0.185822,0.202421,0.314889,0.467743,0.365038,0.211010,0.166326,0.117767,0.142884,0.122413,0.139810,0.135780,0.114056,0.136605,0.111618,0.115599,0.113607,0.135566,0.100470,0.101428,0.111961,0.097482,0.124043,0.119795,0.137551,0.174564,0.187625,0.183625,0.174357,0.135550,0.103638,0.112184,0.124294,0.101217,0.121070,0.116712,0.107130,0.113126,0.094110,0.101602,0.104608,0.106432,0.108236,0.113920,0.104521,0.118721,0.106736,0.091721,0.100120,0.100392,0.101510,0.094501,0.105546,0.114117,0.092668,0.093988
SPEC-00175,Methyl acrylate,Acrylic/PSA,Raman,0.156902,0.077932,0.141577,0.206444,0.131708,0.133705,0.162534,0.175961,0.147338,0.177084,0.309827,0.403840,0.425201,0.240521,0.160613,0.115710,0.123658,0.159138,0.175494,0.141222,0.185287,0.261209,0.469462,0.573059,0.273748,0.219258,0.198900,0.191615,0.135883,0.142499,0.188432,0.288430,0.517971,0.597884,0.372612,0.231164,0.173048,0.196973,0.218683,0.202798,0.227572,0.451254,0.701609,0.338166,0.207660,0.214534,0.194663,0.194669,0.186125,0.200382,0.168498,0.200823,0.233461,0.158173,0.264365,0.236629,0.433416,0.722859,1.000000,0.684297,0.361500,0.309725,0.240823,0.171849,0.215425,0.197085,0.154830,0.242288,0.418263,0.446747,0.293212,0.263334,0.451083,0.803046,0.899995,0.389647,0.228549,0.238356,0.277088,0.192701,0.208796,0.222049,0.181592,0.229464,0.189536,0.194802,0.208157,0.180325,0.209851,0.201267,0.169351,0.189513,0.206368,0.213627,0.213743,0.192095,0.162117,0.174524,0.188768,0.219996,0.218681,0.193489,0.190272,0.208450,0.265683,0.206958,0.133099,0.132971,0.182585,0.179364,0.162291,0.168759,0.158811,0.234460,0.220393,0.268679,0.186967,0.187906,0.134479,0.211966,0.216214,0.189242,0.184584,0.137492,0.185323,0.149484,0.218896,0.208329,0.190475,0.235017,0.225336,0.173252,0.243257,0.222803,0.242578,0.234171,0.283537,0.280597,0.469596,0.747756,0.920996,0.828385,0.631159,0.435852,0.239356,0.275639,0.171354,0.222549,0.163468,0.174734,0.231410,0.174421,0.193253,0.154065,0.181672,0.185798,0.201756,0.243366,0.167422,0.113704,0.154340,0.176119,0.215135,0.169835,0.139662,0.174354,0.182092,0.172137,0.203001,0.103039,0.110339,0.180564,0.140753,0.158200,0.175489,0.146589,0.125342,0.115951,0.115891,0.199954,0.086806,0.188193,0.216274,0.155591,0.186101,0.150668,0.155654,0.221007,0.194649,0.188476,0.156672,0.172891,0.115540,0.146840,0.118796,0.119833,0.180496,0.167096,0.137844,0.158920
SPEC-00924,Toluene diisocyanate,Polyurethane,Raman,0.076440,0.078746,0.082504,0.075978,0.023309,0.103781,0.078062,0.091096,0.083224,0.105551,0.119763,0.125976,0.224820,0.354724,0.190399,0.176895,0.199090,0.150791,0.089284,0.078984,0.111693,0.079238,0.109450,0.132779,0.078550,0.073767,0.101565,0.085671,0.111689,0.130360,0.094175,0.087610,0.099056,0.165724,0.165767,0.304795,0.478298,0.637412,0.500510,0.295733,0.198586,0.129315,0.121481,0.129881,0.112234,0.089673,0.112368,0.149953,0.167622,0.281044,0.492642,0.416902,0.235711,0.192655,0.165091,0.205916,0.359044,0.619924,0.776879,0.507308,0.308545,0.291460,0.363693,0.460217,0.293854,0.272280,0.334569,0.629289,0.588245,0.296246,0.195982,0.230205,0.372973,0.605181,0.700874,0.387276,0.218617,0.144869,0.108421,0.136279,0.140516,0.076209,0.105897,0.120440,0.133277,0.095789,0.119984,0.097299,0.091359,0.116257,0.138589,0.114466,0.109831,0.109545,0.096855,0.069396,0.114040,0.105488,0.090811,0.107977,0.096100,0.084978,0.116817,0.099937,0.092478,0.105884,0.067705,0.112054,0.088429,0.089024,0.102235,0.119526,0.071270,0.116604,0.084308,0.127006,0.134836,0.077481,0.109676,0.069592,0.096023,0.093119,0.109202,0.100158,0.114890,0.082729,0.114820,0.101120,0.085052,0.129651,0.249098,0.292134,0.272865,0.184761,0.241918,0.402331,0.679434,0.866891,0.817042,0.911432,1.000000,0.662796,0.456545,0.272472,0.205467,0.152562,0.129421,0.134400,0.134229,0.101411,0.108117,0.099878,0.080756,0.100013,0.065851,0.115796,0.117420,0.085925,0.099099,0.101768,0.106532,0.100046,0.156675,0.151554,0.115733,0.092145,0.107589,0.076101,0.070682,0.101320,0.079514,0.079856,0.069681,0.098212,0.107342,0.096450,0.089132,0.079626,0.090729,0.119226,0.065517,0.111852,0.112087,0.074529,0.081301,0.079608,0.106215,0.077229,0.110721,0.104167,0.108091,0.083239,0.073342,0.078059,0.099404,0.097720,0.096000,0.054551,0.091371,0.086336
SPEC-00326,Styrene-butadiene rubber,Rubber-based,Raman,0.215129,0.214810,0.089515,0.060676,0.055794,0.054265,0.062014,0.042279,0.059333,0.057474,0.055945,0.049686,0.061553,0.062537,0.083130,0.123204,0.272751,0.331922,0.178171,0.088338,0.088606,0.066335,0.067571,0.078167,0.068627,0.070625,0.069897,0.068238,0.084393,0.087144,0.115304,0.162553,0.316423,0.499252,0.357033,0.178382,0.128680,0.108669,0.091929,0.090610,0.092788,0.077402,0.093530,0.100622,0.076790,0.094317,0.097964,0.124696,0.146135,0.256013,0.440613,0.371489,0.223451,0.158498,0.130988,0.145152,0.174316,0.334063,0.659758,0.561751,0.271931,0.175178,0.124926,0.148585,0.129864,0.128874,0.153363,0.185692,0.323113,0.775071,1.000000,0.445258,0.200135,0.155991,0.142745,0.127555,0.116024,0.108052,0.110970,0.113284,0.099494,0.113955,0.116048,0.106860,0.102760,0.101304,0.112948,0.113005,0.101819,0.116225,0.104018,0.098334,0.110114,0.097709,0.104375,0.113767,0.105858,0.101266,0.102649,0.113450,0.110718,0.112087,0.106890,0.130138,0.135596,0.150128,0.152266,0.138253,0.123588,0.134085,0.207268,0.202212,0.123689,0.101413,0.106973,0.124556,0.107460,0.110013,0.107425,0.104647,0.106528,0.105775,0.101584,0.113756,0.122042,0.102474,0.105542,0.113610,0.124404,0.107199,0.136509,0.125642,0.140664,0.175010,0.264523,0.472919,0.643863,0.459698,0.395555,0.531213,0.663637,0.491472,0.320326,0.305087,0.548992,0.403996,0.184916,0.145016,0.124854,0.102127,0.118082,0.126211,0.111531,0.108280,0.106934,0.094340,0.107440,0.088438,0.102057,0.083033,0.096237,0.091139,0.093644,0.077937,0.091328,0.085957,0.095012,0.084314,0.083532,0.099924,0.096865,0.101849,0.082301,0.080805,0.072454,0.076803,0.081622,0.080839,0.079657,0.083639,0.090251,0.083174,0.079389,0.099429,0.082105,0.079874,0.073216,0.087104,0.082091,0.087609,0.076487,0.083710,0.077938,0.082017,0.104275,0.074437,0.082441,0.074970,0.070320,0.073319
SPEC-00615,Bisphenol A diglycidyl ether,Epoxy,Raman,0.116770,0.091651,0.070037,0.101621,0.107199,0.118058,0.133044,0.168192,0.205666,0.190462,0.152286,0.177833,0.213506,0.401976,0.299154,0.155545,0.119939,0.107046,0.085546,0.080255,0.140380,0.180808,0.264986,0.516691,0.816695,0.494996,0.248296,0.127543,0.137634,0.132772,0.134204,0.093506,0.110738,0.143986,0.132844,0.112303,0.134081,0.206248,0.363967,0.502982,0.341323,0.216554,0.134350,0.191751,0.185885,0.215296,0.393243,0.523766,0.453090,0.257474,0.160197,0.176620,0.128077,0.101331,0.103428,0.126002,0.173309,0.236024,0.376159,0.408132,0.206029,0.135584,0.143892,0.149026,0.128023,0.268177,0.644152,1.000000,0.528377,0.218282,0.130889,0.110846,0.108940,0.114151,0.105332,0.090890,0.116086,0.102794,0.063633,0.101582,0.040286,0.112650,0.101541,0.073154,0.073766,0.079430,0.121135,0.082012,0.090685,0.076153,0.068405,0.095163,0.111126,0.089001,0.078401,0.090463,0.118975,0.047639,0.092953,0.120472,0.057724,0.086585,0.104761,0.098104,0.096682,0.112986,0.106770,0.098318,0.075316,0.094442,0.100205,0.087943,0.103887,0.088738,0.114262,0.050706,0.075249,0.085342,0.055888,0.083096,0.070074,0.048217,0.104832,0.071391,0.072709,0.110995,0.068655,0.059394,0.113349,0.101211,0.087238,0.115287,0.077750,0.138196,0.202364,0.271394,0.385184,0.384482,0.462898,0.552174,0.592595,0.420312,0.267305,0.198646,0.206265,0.302052,0.421383,0.534277,0.354710,0.178345,0.163952,0.108213,0.129245,0.132792,0.084289,0.079067,0.103211,0.089052,0.071560,0.113266,0.076511,0.042760,0.076575,0.055836,0.051975,0.074598,0.040209,0.096495,0.057325,0.063162,0.081006,0.060587,0.071977,0.091530,0.051819,0.057772,0.065832,0.062847,0.064699,0.028177,0.040304,0.045783,0.043753,0.067132,0.066033,0.034849,0.043249,0.026792,0.025213,0.057360,0.066482,0.037739,0.047518,0.065432,0.049637,0.072026,0.047765,0.103382,0.039383,0.077558
SPEC-00760,Octyl cyanoacrylate,Cyanoacrylate,FTIR,0.089112,0.094883,0.072967,0.076058,0.091713,0.082107,0.093665,0.078801,0.078925,0.084067,0.102186,0.094027,0.064437,0.076614,0.059520,0.091465,0.068123,0.088407,0.076289,0.099186,0.099205,0.191853,0.344450,0.259966,0.146481,0.112171,0.103271,0.078436,0.116008,0.113509,0.078675,0.090314,0.119732,0.130513,0.157813,0.254433,0.420995,0.453197,0.343987,0.185965,0.151641,0.168719,0.210534,0.404502,0.557052,0.300803,0.179604,0.105540,0.099500,0.093901,0.092276,0.076519,0.143836,0.275075,0.374059,0.193689,0.156333,0.194260,0.342426,0.210192,0.120846,0.102133,0.096757,0.112472,0.074148,0.101273,0.117580,0.151331,0.195718,0.140084,0.114870,0.136936,0.202432,0.491977,1.000000,0.523169,0.215190,0.164809,0.097259,0.088816,0.085516,0.059114,0.064393,0.097556,0.083275,0.079503,0.057854,0.060604,0.091035,0.077518,0.060889,0.075429,0.088835,0.087444,0.063535,0.070570,0.082763,0.076697,0.115375,0.104636,0.225857,0.649817,0.776082,0.229157,0.145474,0.087863,0.081402,0.086426,0.076838,0.071255,0.081253,0.074843,0.059945,0.082476,0.066814,0.059522,0.051467,0.081069,0.066148,0.083975,0.069460,0.090748,0.041223,0.071978,0.065011,0.067675,0.064155,0.060480,0.059008,0.069337,0.052549,0.054100,0.078140,0.087658,0.076655,0.059422,0.091703,0.106119,0.162613,0.286509,0.448132,0.482682,0.325084,0.202046,0.135841,0.081100,0.068253,0.056478,0.070571,0.055403,0.044388,0.044636,0.037986,0.053072,0.034189,0.052903,0.067468,0.058943,0.059959,0.043357,0.064613,0.059009,0.043325,0.038744,0.064846,0.059326,0.060926,0.046886,0.063768,0.048288,0.049190,0.028810,0.048178,0.046544,0.050235,0.031520,0.072113,0.078758,0.045265,0.027932,0.032513,0.051643,0.045833,0.062525,0.049737,0.080294,0.059467,0.023206,0.060006,0.049016,0.035711,0.020805,0.047009,0.013758,0.034064,0.039320,0.056017,0.035324,0.046801,0.044208
SPEC-00532,Epichlorohydrin,Epoxy,IR,0.066172,0.084344,0.112736,0.082013,0.125429,0.074986,0.069487,0.070810,0.066898,0.094207,0.035588,0.086792,0.146829,0.149382,0.138197,0.072837,0.057176,0.071076,0.104543,0.081968,0.107059,0.115465,0.213965,0.510787,0.925416,0.540096,0.271945,0.316742,0.690488,0.853048,0.333568,0.183873,0.158250,0.177452,0.322858,0.528116,0.436067,0.292625,0.230676,0.101560,0.091586,0.088492,0.111805,0.137427,0.235013,0.356700,0.715472,1.000000,0.692070,0.326179,0.195809,0.155774,0.156292,0.086543,0.140065,0.092377,0.113995,0.144042,0.117156,0.169475,0.307064,0.652005,0.722095,0.436235,0.255904,0.214045,0.422345,0.566794,0.290345,0.141702,0.152711,0.113391,0.091042,0.090617,0.097454,0.068933,0.076633,0.126334,0.122812,0.121961,0.053246,0.092451,0.115439,0.122467,0.096385,0.079757,0.120427,0.089237,0.114045,0.105408,0.051984,0.039033,0.059535,0.086519,0.077995,0.107598,0.072383,0.066505,0.121617,0.105753,0.086623,0.109116,0.068134,0.076641,0.085349,0.118817,0.053714,0.076673,0.095103,0.033728,0.064376,0.081163,0.086857,0.091415,0.089490,0.038501,0.056713,0.079908,0.105829,0.057169,0.064394,0.038532,0.073580,0.107884,0.091115,0.086595,0.070006,0.125488,0.119673,0.100179,0.131918,0.140619,0.125344,0.190104,0.207866,0.362414,0.575313,0.596149,0.501583,0.511119,0.539203,0.358801,0.252057,0.121029,0.105727,0.115426,0.134477,0.143993,0.114954,0.100758,0.086669,0.105294,0.150633,0.135459,0.088554,0.099852,0.143618,0.208967,0.193787,0.206381,0.248722,0.298058,0.349006,0.452065,0.509390,0.563634,0.608218,0.564062,0.493161,0.444047,0.361128,0.301616,0.204284,0.257366,0.164261,0.137012,0.097293,0.155478,0.171056,0.128949,0.142759,0.096815,0.073780,0.103013,0.106129,0.118484,0.091815,0.105148,0.126177,0.115510,0.125083,0.119742,0.110542,0.152405,0.092535,0.084797,0.117672,0.120595,0.056854,0.124860
SPEC-00852,Methyl cyanoacrylate,Cyanoacrylate,Raman,0.110360,0.106928,0.113038,0.103060,0.125740,0.129466,0.123434,0.123218,0.115043,0.137127,0.246039,0.365918,0.242442,0.140503,0.119540,0.113724,0.107362,0.129928,0.123247,0.100307,0.131522,0.159009,0.194547,0.332080,0.485645,0.311009,0.165066,0.145851,0.142049,0.109179,0.116693,0.116858,0.146116,0.151731,0.162910,0.235801,0.436164,0.401615,0.251062,0.131767,0.093316,0.119620,0.122551,0.132371,0.137379,0.142921,0.113263,0.117931,0.107895,0.123961,0.118250,0.126430,0.104336,0.118373,0.123317,0.154926,0.223382,0.416624,0.624264,0.434926,0.234799,0.171247,0.111734,0.150801,0.129957,0.120395,0.104748,0.121878,0.121067,0.120175,0.111837,0.123865,0.126340,0.267167,0.578782,0.397277,0.187358,0.139017,0.115408,0.143427,0.103849,0.098169,0.099482,0.133036,0.053425,0.078970,0.091467,0.088152,0.095274,0.115850,0.146135,0.195454,0.128277,0.120995,0.128019,0.111440,0.110259,0.116280,0.122376,0.160381,0.192168,0.623259,1.000000,0.343472,0.189029,0.129309,0.131939,0.102868,0.087645,0.139505,0.103881,0.114527,0.095545,0.103956,0.102303,0.103687,0.121946,0.100128,0.130971,0.117610,0.134371,0.077736,0.116078,0.120766,0.093082,0.089848,0.110163,0.151966,0.087637,0.110478,0.115576,0.104116,0.090989,0.107203,0.133297,0.110129,0.152459,0.157769,0.212652,0.391400,0.602547,0.577226,0.350285,0.220566,0.149223,0.130482,0.114949,0.117457,0.141723,0.088773,0.093404,0.120824,0.102086,0.103578,0.113104,0.117519,0.086064,0.116108,0.122186,0.113917,0.105573,0.097088,0.104970,0.133089,0.120293,0.167554,0.134608,0.115074,0.103217,0.093322,0.086101,0.082960,0.066131,0.080880,0.120961,0.109004,0.088096,0.067322,0.058895,0.100618,0.057878,0.107365,0.073398,0.067127,0.073821,0.077001,0.086904,0.101359,0.091037,0.090956,0.075144,0.097441,0.091774,0.054903,0.081767,0.076607,0.092086,0.082568,0.084902,0.083630
SPEC-00810,2-Methoxyethyl cyanoacrylate,Cyanoacrylate,Raman,0.062135,0.036993,0.055126,0.066044,0.091539,0.066183,0.079603,0.087098,0.057653,0.084065,0.131391,0.238116,0.186500,0.114124,0.071603,0.082959,0.044331,0.068117,0.047335,0.072727,0.070682,0.104869,0.143628,0.245527,0.385117,0.291685,0.174541,0.114458,0.136004,0.104865,0.079955,0.068247,0.041755,0.131352,0.046630,0.154152,0.345417,0.482238,0.185539,0.129062,0.106144,0.045029,0.084740,0.085846,0.065979,0.098578,0.082951,0.077548,0.048755,0.057433,0.069605,0.081450,0.102194,0.072763,0.115541,0.101197,0.111166,0.315387,0.501900,0.357074,0.170509,0.120540,0.070909,0.126653,0.051947,0.045452,0.088727,0.072904,0.128258,0.088208,0.071077,0.101698,0.139219,0.318680,0.500108,0.358848,0.154401,0.130143,0.115567,0.075339,0.103118,0.095200,0.067904,0.057614,0.050855,0.100424,0.056541,0.062278,0.063847,0.086303,0.047973,0.076371,0.048544,0.073398,0.093714,0.087529,0.055229,0.040174,0.112530,0.160857,0.278626,0.895665,1.000000,0.317298,0.148132,0.104652,0.091928,0.120578,0.042979,0.055723,0.064385,0.081443,0.082609,0.064591,0.134302,0.076896,0.077482,0.107332,0.094738,0.057901,0.107064,0.079744,0.041524,0.071805,0.068003,0.084420,0.095092,0.055909,0.116075,0.069039,0.090172,0.077583,0.092451,0.126170,0.084867,0.137065,0.161480,0.242949,0.340326,0.502496,0.747887,0.700432,0.543799,0.283842,0.238958,0.177328,0.110535,0.091282,0.088462,0.100864,0.087803,0.058433,0.077179,0.122214,0.064193,0.050532,0.071673,0.103259,0.083560,0.097718,0.129436,0.085572,0.079701,0.046973,0.112218,0.101015,0.097666,0.085310,0.084528,0.049041,0.072485,0.096135,0.064999,0.102012,0.075891,0.058150,0.081132,0.055524,0.044906,0.070150,0.078963,0.096561,0.095609,0.105417,0.043476,0.084148,0.090907,0.108835,0.022883,0.105564,0.061892,0.034943,0.083158,0.066464,0.047270,0.051539,0.083299,0.096733,0.113669,0.101453
